what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608158204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608163889
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608249854
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608253552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608262975
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608278312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608291994
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608310455
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608314306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608315783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608339950
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608343127
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608368672
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608379526
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1285608405482
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1285608405607
